"V4","V5","V6","V7","V8","V9","V10","V11"
-5.1406666667,-5.1406666667,-5.1406666667,-5.1406666667,-5.1406666667,-5.1406666667,-5.1406666667,-5.1406666667
-5.05200000000001,-5.05200000000001,-5.05200000000001,-5.05200000000001,-5.05200000000001,-5.05200000000001,-5.05200000000001,-5.05200000000001
-4.96533333329999,-4.96533333329999,-4.96533333329999,-4.96533333329999,-4.96533333329999,-4.96533333329999,-4.96533333329999,-4.96533333329999
-4.8773333333,-4.8773333333,-4.8773333333,-4.8773333333,-4.8773333333,-4.8773333333,-4.8773333333,-4.8773333333
-4.7306666667,-4.7306666667,-4.7306666667,-4.7306666667,-4.7306666667,-4.7306666667,-4.7306666667,-4.7306666667
-4.664,-4.664,-4.664,-4.664,-4.664,-4.664,-4.664,-4.664
-4.58733333329999,-4.58733333329999,-4.58733333329999,-4.58733333329999,-4.58733333329999,-4.58733333329999,-4.58733333329999,-4.58733333329999
-4.5366666667,-4.5366666667,-4.5366666667,-4.5366666667,-4.5366666667,-4.5366666667,-4.5366666667,-4.5366666667
-4.4333333333,-4.4333333333,-4.4333333333,-4.4333333333,-4.4333333333,-4.4333333333,-4.4333333333,-4.4333333333
-4.3666666667,-4.3666666667,-4.3666666667,-4.3666666667,-4.3666666667,-4.3666666667,-4.3666666667,-4.3666666667
-4.2813333333,-4.2813333333,-4.2813333333,-4.2813333333,-4.2813333333,-4.2813333333,-4.2813333333,-4.2813333333
-4.206,-4.206,-4.206,-4.206,-4.206,-4.206,-4.206,-4.206
-4.1586666667,-4.1586666667,-4.1586666667,-4.1586666667,-4.1586666667,-4.1586666667,-4.1586666667,-4.1586666667
-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333
-4.11199999999999,-4.11199999999999,-4.11199999999999,-4.11199999999999,-4.11199999999999,-4.11199999999999,-4.11199999999999,-4.11199999999999
-4.20466666670001,-4.20466666670001,-4.20466666670001,-4.20466666670001,-4.20466666670001,-4.20466666670001,-4.20466666670001,-4.20466666670001
-4.32533333329999,-4.32533333329999,-4.32533333329999,-4.32533333329999,-4.32533333329999,-4.32533333329999,-4.32533333329999,-4.32533333329999
-4.468,-4.468,-4.468,-4.468,-4.468,-4.468,-4.468,-4.468
-4.494,-4.494,-4.494,-4.494,-4.494,-4.494,-4.494,-4.494
-4.536,-4.536,-4.536,-4.536,-4.536,-4.536,-4.536,-4.536
-4.536,-4.536,-4.536,-4.536,-4.536,-4.536,-4.536,-4.536
-4.65533333330001,-4.65533333330001,-4.65533333330001,-4.65533333330001,-4.65533333330001,-4.65533333330001,-4.65533333330001,-4.65533333330001
-4.7486666667,-4.7486666667,-4.7486666667,-4.7486666667,-4.7486666667,-4.7486666667,-4.7486666667,-4.7486666667
-4.854,-4.854,-4.854,-4.854,-4.854,-4.854,-4.854,-4.854
-4.9266666667,-4.9266666667,-4.9266666667,-4.9266666667,-4.9266666667,-4.9266666667,-4.9266666667,-4.9266666667
-4.9993333333,-4.9993333333,-4.9993333333,-4.9993333333,-4.9993333333,-4.9993333333,-4.9993333333,-4.9993333333
-5.0493333333,-5.0493333333,-5.0493333333,-5.0493333333,-5.0493333333,-5.0493333333,-5.0493333333,-5.0493333333
-5.05733333329999,-5.05733333329999,-5.05733333329999,-5.05733333329999,-5.05733333329999,-5.05733333329999,-5.05733333329999,-5.05733333329999
-5.0293333333,-5.0293333333,-5.0293333333,-5.0293333333,-5.0293333333,-5.0293333333,-5.0293333333,-5.0293333333
-4.98533333330001,-4.98533333330001,-4.98533333330001,-4.98533333330001,-4.98533333330001,-4.98533333330001,-4.98533333330001,-4.98533333330001
-4.9193333333,-4.9193333333,-4.9193333333,-4.9193333333,-4.9193333333,-4.9193333333,-4.9193333333,-4.9193333333
-4.80200000000001,-4.80200000000001,-4.80200000000001,-4.80200000000001,-4.80200000000001,-4.80200000000001,-4.80200000000001,-4.80200000000001
-4.68666666670001,-4.68666666670001,-4.68666666670001,-4.68666666670001,-4.68666666670001,-4.68666666670001,-4.68666666670001,-4.68666666670001
-4.6506666667,-4.6506666667,-4.6506666667,-4.6506666667,-4.6506666667,-4.6506666667,-4.6506666667,-4.6506666667
-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667
-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667,-4.5806666667
-4.40000000000001,-4.40000000000001,-4.40000000000001,-4.40000000000001,-4.40000000000001,-4.40000000000001,-4.40000000000001,-4.40000000000001
-4.28333333330001,-4.28333333330001,-4.28333333330001,-4.28333333330001,-4.28333333330001,-4.28333333330001,-4.28333333330001,-4.28333333330001
-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.01000000000001,-4.01000000000001,-4.01000000000001,-4.01000000000001,-4.01000000000001,-4.01000000000001,-4.01000000000001,-4.01000000000001
-3.9286666667,-3.9286666667,-3.9286666667,-3.9286666667,-3.9286666667,-3.9286666667,-3.9286666667,-3.9286666667
-3.9033333333,-3.9033333333,-3.9033333333,-3.9033333333,-3.9033333333,-3.9033333333,-3.9033333333,-3.9033333333
-3.914,-3.914,-3.914,-3.914,-3.914,-3.914,-3.914,-3.914
-3.8893333333,-3.8893333333,-3.8893333333,-3.8893333333,-3.8893333333,-3.8893333333,-3.8893333333,-3.8893333333
-3.9466666667,-3.9466666667,-3.9466666667,-3.9466666667,-3.9466666667,-3.9466666667,-3.9466666667,-3.9466666667
-4.04533333329999,-4.04533333329999,-4.04533333329999,-4.04533333329999,-4.04533333329999,-4.04533333329999,-4.04533333329999,-4.04533333329999
-4.1233333333,-4.1233333333,-4.1233333333,-4.1233333333,-4.1233333333,-4.1233333333,-4.1233333333,-4.1233333333
-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667,-4.1566666667
-4.1906666667,-4.1906666667,-4.1906666667,-4.1906666667,-4.1906666667,-4.1906666667,-4.1906666667,-4.1906666667
-4.2306666667,-4.2306666667,-4.2306666667,-4.2306666667,-4.2306666667,-4.2306666667,-4.2306666667,-4.2306666667
-4.274,-4.274,-4.274,-4.274,-4.274,-4.274,-4.274,-4.274
-4.282,-4.282,-4.282,-4.282,-4.282,-4.282,-4.282,-4.282
-4.288,-4.288,-4.288,-4.288,-4.288,-4.288,-4.288,-4.288
-4.22266666669999,-4.22266666669999,-4.22266666669999,-4.22266666669999,-4.22266666669999,-4.22266666669999,-4.22266666669999,-4.22266666669999
-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333
-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333,-4.1513333333
-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001
-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001,-4.02133333330001
-3.93600000000001,-3.93600000000001,-3.93600000000001,-3.93600000000001,-3.93600000000001,-3.93600000000001,-3.93600000000001,-3.93600000000001
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.80200000000001,-3.80200000000001,-3.80200000000001,-3.80200000000001,-3.80200000000001,-3.80200000000001,-3.80200000000001,-3.80200000000001
-3.7206666667,-3.7206666667,-3.7206666667,-3.7206666667,-3.7206666667,-3.7206666667,-3.7206666667,-3.7206666667
-3.70933333329999,-3.70933333329999,-3.70933333329999,-3.70933333329999,-3.70933333329999,-3.70933333329999,-3.70933333329999,-3.70933333329999
-3.7113333333,-3.7113333333,-3.7113333333,-3.7113333333,-3.7113333333,-3.7113333333,-3.7113333333,-3.7113333333
-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333
-3.67933333329999,-3.67933333329999,-3.67933333329999,-3.67933333329999,-3.67933333329999,-3.67933333329999,-3.67933333329999,-3.67933333329999
-3.6786666667,-3.6786666667,-3.6786666667,-3.6786666667,-3.6786666667,-3.6786666667,-3.6786666667,-3.6786666667
-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333,-3.7133333333
-3.738,-3.738,-3.738,-3.738,-3.738,-3.738,-3.738,-3.738
-3.7926666667,-3.7926666667,-3.7926666667,-3.7926666667,-3.7926666667,-3.7926666667,-3.7926666667,-3.7926666667
-3.8673333333,-3.8673333333,-3.8673333333,-3.8673333333,-3.8673333333,-3.8673333333,-3.8673333333,-3.8673333333
-3.91200000000001,-3.91200000000001,-3.91200000000001,-3.91200000000001,-3.91200000000001,-3.91200000000001,-3.91200000000001,-3.91200000000001
-3.96599999999999,-3.96599999999999,-3.96599999999999,-3.96599999999999,-3.96599999999999,-3.96599999999999,-3.96599999999999,-3.96599999999999
-3.9753333333,-3.9753333333,-3.9753333333,-3.9753333333,-3.9753333333,-3.9753333333,-3.9753333333,-3.9753333333
-3.9446666667,-3.9446666667,-3.9446666667,-3.9446666667,-3.9446666667,-3.9446666667,-3.9446666667,-3.9446666667
-3.9046666667,-3.9046666667,-3.9046666667,-3.9046666667,-3.9046666667,-3.9046666667,-3.9046666667,-3.9046666667
-3.8533333333,-3.8533333333,-3.8533333333,-3.8533333333,-3.8533333333,-3.8533333333,-3.8533333333,-3.8533333333
-3.8006666667,-3.8006666667,-3.8006666667,-3.8006666667,-3.8006666667,-3.8006666667,-3.8006666667,-3.8006666667
-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333
-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333,-3.7453333333
-3.6833333333,-3.6833333333,-3.6833333333,-3.6833333333,-3.6833333333,-3.6833333333,-3.6833333333,-3.6833333333
-3.53933333329999,-3.53933333329999,-3.53933333329999,-3.53933333329999,-3.53933333329999,-3.53933333329999,-3.53933333329999,-3.53933333329999
-3.41866666670001,-3.41866666670001,-3.41866666670001,-3.41866666670001,-3.41866666670001,-3.41866666670001,-3.41866666670001,-3.41866666670001
-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667
-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667,-3.3166666667
-3.072,-3.072,-3.072,-3.072,-3.072,-3.072,-3.072,-3.072
-2.9526666667,-2.9526666667,-2.9526666667,-2.9526666667,-2.9526666667,-2.9526666667,-2.9526666667,-2.9526666667
-2.8673333333,-2.8673333333,-2.8673333333,-2.8673333333,-2.8673333333,-2.8673333333,-2.8673333333,-2.8673333333
-2.824,-2.824,-2.824,-2.824,-2.824,-2.824,-2.824,-2.824
-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001
-2.75333333330001,-2.75333333330001,-2.75333333330001,-2.75333333330001,-2.75333333330001,-2.75333333330001,-2.75333333330001,-2.75333333330001
-2.794,-2.794,-2.794,-2.794,-2.794,-2.794,-2.794,-2.794
-2.78933333329999,-2.78933333329999,-2.78933333329999,-2.78933333329999,-2.78933333329999,-2.78933333329999,-2.78933333329999,-2.78933333329999
-2.77133333330001,-2.77133333330001,-2.77133333330001,-2.77133333330001,-2.77133333330001,-2.77133333330001,-2.77133333330001,-2.77133333330001
-2.7333333333,-2.7333333333,-2.7333333333,-2.7333333333,-2.7333333333,-2.7333333333,-2.7333333333,-2.7333333333
-2.7326666667,-2.7326666667,-2.7326666667,-2.7326666667,-2.7326666667,-2.7326666667,-2.7326666667,-2.7326666667
-2.71066666670001,-2.71066666670001,-2.71066666670001,-2.71066666670001,-2.71066666670001,-2.71066666670001,-2.71066666670001,-2.71066666670001
-2.7173333333,-2.7173333333,-2.7173333333,-2.7173333333,-2.7173333333,-2.7173333333,-2.7173333333,-2.7173333333
-2.66866666670001,-2.66866666670001,-2.66866666670001,-2.66866666670001,-2.66866666670001,-2.66866666670001,-2.66866666670001,-2.66866666670001
-2.58733333329999,-2.58733333329999,-2.58733333329999,-2.58733333329999,-2.58733333329999,-2.58733333329999,-2.58733333329999,-2.58733333329999
-2.506,-2.506,-2.506,-2.506,-2.506,-2.506,-2.506,-2.506
-2.4086666667,-2.4086666667,-2.4086666667,-2.4086666667,-2.4086666667,-2.4086666667,-2.4086666667,-2.4086666667
-2.2673333333,-2.2673333333,-2.2673333333,-2.2673333333,-2.2673333333,-2.2673333333,-2.2673333333,-2.2673333333
-2.1106666667,-2.1106666667,-2.1106666667,-2.1106666667,-2.1106666667,-2.1106666667,-2.1106666667,-2.1106666667
-1.968,-1.968,-1.968,-1.968,-1.968,-1.968,-1.968,-1.968
-1.852,-1.852,-1.852,-1.852,-1.852,-1.852,-1.852,-1.852
-1.7393333333,-1.7393333333,-1.7393333333,-1.7393333333,-1.7393333333,-1.7393333333,-1.7393333333,-1.7393333333
-1.68666666670001,-1.68666666670001,-1.68666666670001,-1.68666666670001,-1.68666666670001,-1.68666666670001,-1.68666666670001,-1.68666666670001
-1.6446666667,-1.6446666667,-1.6446666667,-1.6446666667,-1.6446666667,-1.6446666667,-1.6446666667,-1.6446666667
-1.6053333333,-1.6053333333,-1.6053333333,-1.6053333333,-1.6053333333,-1.6053333333,-1.6053333333,-1.6053333333
-1.5926666667,-1.5926666667,-1.5926666667,-1.5926666667,-1.5926666667,-1.5926666667,-1.5926666667,-1.5926666667
-1.57066666670001,-1.57066666670001,-1.57066666670001,-1.57066666670001,-1.57066666670001,-1.57066666670001,-1.57066666670001,-1.57066666670001
-1.5653333333,-1.5653333333,-1.5653333333,-1.5653333333,-1.5653333333,-1.5653333333,-1.5653333333,-1.5653333333
-1.67400000000001,-1.67400000000001,-1.67400000000001,-1.67400000000001,-1.67400000000001,-1.67400000000001,-1.67400000000001,-1.67400000000001
-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667
-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667,-1.8106666667
-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333
-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333,-2.0853333333
-2.36266666669999,-2.36266666669999,-2.36266666669999,-2.36266666669999,-2.36266666669999,-2.36266666669999,-2.36266666669999,-2.36266666669999
-2.4813333333,-2.4813333333,-2.4813333333,-2.4813333333,-2.4813333333,-2.4813333333,-2.4813333333,-2.4813333333
-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62
-2.7446666667,-2.7446666667,-2.7446666667,-2.7446666667,-2.7446666667,-2.7446666667,-2.7446666667,-2.7446666667
-2.8493333333,-2.8493333333,-2.8493333333,-2.8493333333,-2.8493333333,-2.8493333333,-2.8493333333,-2.8493333333
-2.94866666670001,-2.94866666670001,-2.94866666670001,-2.94866666670001,-2.94866666670001,-2.94866666670001,-2.94866666670001,-2.94866666670001
-3.072,-3.072,-3.072,-3.072,-3.072,-3.072,-3.072,-3.072
-3.1886666667,-3.1886666667,-3.1886666667,-3.1886666667,-3.1886666667,-3.1886666667,-3.1886666667,-3.1886666667
-3.232,-3.232,-3.232,-3.232,-3.232,-3.232,-3.232,-3.232
-3.26600000000001,-3.26600000000001,-3.26600000000001,-3.26600000000001,-3.26600000000001,-3.26600000000001,-3.26600000000001,-3.26600000000001
-3.21533333329999,-3.21533333329999,-3.21533333329999,-3.21533333329999,-3.21533333329999,-3.21533333329999,-3.21533333329999,-3.21533333329999
-3.1693333333,-3.1693333333,-3.1693333333,-3.1693333333,-3.1693333333,-3.1693333333,-3.1693333333,-3.1693333333
-3.1266666667,-3.1266666667,-3.1266666667,-3.1266666667,-3.1266666667,-3.1266666667,-3.1266666667,-3.1266666667
-3.104,-3.104,-3.104,-3.104,-3.104,-3.104,-3.104,-3.104
-3.0966666667,-3.0966666667,-3.0966666667,-3.0966666667,-3.0966666667,-3.0966666667,-3.0966666667,-3.0966666667
-3.0893333333,-3.0893333333,-3.0893333333,-3.0893333333,-3.0893333333,-3.0893333333,-3.0893333333,-3.0893333333
-3.08866666669999,-3.08866666669999,-3.08866666669999,-3.08866666669999,-3.08866666669999,-3.08866666669999,-3.08866666669999,-3.08866666669999
-3.0533333333,-3.0533333333,-3.0533333333,-3.0533333333,-3.0533333333,-3.0533333333,-3.0533333333,-3.0533333333
-2.99133333330001,-2.99133333330001,-2.99133333330001,-2.99133333330001,-2.99133333330001,-2.99133333330001,-2.99133333330001,-2.99133333330001
-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667
-2.81933333329999,-2.81933333329999,-2.81933333329999,-2.81933333329999,-2.81933333329999,-2.81933333329999,-2.81933333329999,-2.81933333329999
-2.732,-2.732,-2.732,-2.732,-2.732,-2.732,-2.732,-2.732
-2.62466666669999,-2.62466666669999,-2.62466666669999,-2.62466666669999,-2.62466666669999,-2.62466666669999,-2.62466666669999,-2.62466666669999
-2.5893333333,-2.5893333333,-2.5893333333,-2.5893333333,-2.5893333333,-2.5893333333,-2.5893333333,-2.5893333333
-2.57599999999999,-2.57599999999999,-2.57599999999999,-2.57599999999999,-2.57599999999999,-2.57599999999999,-2.57599999999999,-2.57599999999999
-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667
-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667,-2.5866666667
-2.5926666667,-2.5926666667,-2.5926666667,-2.5926666667,-2.5926666667,-2.5926666667,-2.5926666667,-2.5926666667
-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333
-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333,-2.5993333333
-2.5721428571,-2.5721428571,-2.5721428571,-2.5721428571,-2.5721428571,-2.5721428571,-2.5721428571,-2.5721428571
-2.58499999999999,-2.58499999999999,-2.58499999999999,-2.58499999999999,-2.58499999999999,-2.58499999999999,-2.58499999999999,-2.58499999999999
-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62
-2.6692857143,-2.6692857143,-2.6692857143,-2.6692857143,-2.6692857143,-2.6692857143,-2.6692857143,-2.6692857143
-2.74285714289999,-2.74285714289999,-2.74285714289999,-2.74285714289999,-2.74285714289999,-2.74285714289999,-2.74285714289999,-2.74285714289999
-2.8292857143,-2.8292857143,-2.8292857143,-2.8292857143,-2.8292857143,-2.8292857143,-2.8292857143,-2.8292857143
-2.91571428570001,-2.91571428570001,-2.91571428570001,-2.91571428570001,-2.91571428570001,-2.91571428570001,-2.91571428570001,-2.91571428570001
-3.0328571429,-3.0328571429,-3.0328571429,-3.0328571429,-3.0328571429,-3.0328571429,-3.0328571429,-3.0328571429
-3.07071428570001,-3.07071428570001,-3.07071428570001,-3.07071428570001,-3.07071428570001,-3.07071428570001,-3.07071428570001,-3.07071428570001
-3.0578571429,-3.0578571429,-3.0578571429,-3.0578571429,-3.0578571429,-3.0578571429,-3.0578571429,-3.0578571429
-3.10071428569999,-3.10071428569999,-3.10071428569999,-3.10071428569999,-3.10071428569999,-3.10071428569999,-3.10071428569999,-3.10071428569999
-3.1435714286,-3.1435714286,-3.1435714286,-3.1435714286,-3.1435714286,-3.1435714286,-3.1435714286,-3.1435714286
-3.1671428571,-3.1671428571,-3.1671428571,-3.1671428571,-3.1671428571,-3.1671428571,-3.1671428571,-3.1671428571
