"V4","V5","V6","V7","V8","V9","V10","V11"
-79.729729729716,41.8918918919878,41.8918918919878,21.6216216217038,-18.9189189188641,-18.9189189188641,-39.1891891891481,41.8918918919878
-42.3076923076923,-23.0769230769231,-42.3076923076923,15.3846153846154,34.6153846153846,-23.0769230769231,-23.0769230769231,-23.0769230769231
59.0909090909091,-9.0909090909091,13.6363636363636,59.0909090909091,36.3636363636364,-9.0909090909091,13.6363636363636,-31.8181818181818
-33.823529411716,-33.823529411716,-77.941176470572,-33.823529411716,-33.823529411716,-55.882352941144,-100,-77.941176470572
-57.1428571428878,-78.5714285714439,-78.5714285714439,-14.2857142857755,-78.5714285714439,-78.5714285714439,-78.5714285714439,28.5714285713367
-43.7499999999648,-43.7499999999648,12.5000000000703,-62.4999999999766,-62.4999999999766,-6.2499999999414,-6.2499999999414,-6.2499999999414
-28.5714285714286,-64.2857142857143,-82.1428571428571,-46.4285714285714,-46.4285714285714,-28.5714285714286,-28.5714285714286,-28.5714285714286
-82.5581395348736,-65.1162790697472,-12.7906976743679,-12.7906976743679,-47.6744186046207,-65.1162790697472,-30.2325581394943,-30.2325581394943
-34.7826086956167,-34.7826086956167,-67.3913043478084,-2.1739130434251,-83.6956521739042,-67.3913043478084,14.1304347826707,-67.3913043478084
-30.2325581394943,22.0930232558849,-47.6744186046207,-30.2325581394943,-82.5581395348736,-30.2325581394943,-12.7906976743679,-47.6744186046207
-26.8292682927275,-63.4146341463638,9.75609756090868,-63.4146341463638,-100,-26.8292682927275,9.75609756090868,-63.4146341463638
-48.8636363636654,-48.8636363636654,-65.9090909091103,-65.9090909091103,-48.8636363636654,-82.9545454545551,-65.9090909091103,-65.9090909091103
-47.6744186046207,-65.1162790697472,-65.1162790697472,-65.1162790697472,-65.1162790697472,-30.2325581394943,-65.1162790697472,-82.5581395348736
-82.1428571428571,-28.5714285714286,-10.7142857142857,-28.5714285714286,-46.4285714285714,-64.2857142857143,-82.1428571428571,-82.1428571428571
-48.8636363636654,-48.8636363636654,-48.8636363636654,-14.7727272727757,-82.9545454545551,-48.8636363636654,-31.8181818182206,-82.9545454545551
-48.8636363636654,-65.9090909091103,-48.8636363636654,-48.8636363636654,-31.8181818182206,-48.8636363636654,-65.9090909091103,2.27272727266917
-65.1162790697472,-65.1162790697472,-47.6744186046207,-65.1162790697472,-82.5581395348736,-65.1162790697472,-30.2325581394943,-65.1162790697472
-14.7727272727757,-82.9545454545551,-65.9090909091103,-65.9090909091103,-14.7727272727757,-65.9090909091103,-65.9090909091103,-48.8636363636654
-61.5384615384615,-23.0769230769231,-23.0769230769231,-3.84615384615385,-80.7692307692308,-61.5384615384615,-42.3076923076923,34.6153846153846
-61.5384615384615,-42.3076923076923,-23.0769230769231,-3.84615384615385,-23.0769230769231,-80.7692307692308,-23.0769230769231,15.3846153846154
-23.0769230769231,-3.84615384615385,-42.3076923076923,-61.5384615384615,-61.5384615384615,-80.7692307692308,-3.84615384615385,-42.3076923076923
-77.2727272727273,36.3636363636364,-9.0909090909091,-54.5454545454546,-9.0909090909091,59.0909090909091,-31.8181818181818,-31.8181818181818
69.354838709814,45.1612903226977,-51.6129032257674,-3.22580645153487,-51.6129032257674,-51.6129032257674,-51.6129032257674,-27.4193548386511
-51.6129032257674,-51.6129032257674,-51.6129032257674,-27.4193548386511,-3.22580645153487,-100,-3.22580645153487,-51.6129032257674
-27.4193548386511,-3.22580645153487,-75.8064516128837,-51.6129032257674,-75.8064516128837,-51.6129032257674,-51.6129032257674,-3.22580645153487
-3.22580645153487,20.9677419355814,-3.22580645153487,-3.22580645153487,-100,-100,20.9677419355814,-27.4193548386511
-44.4444444444444,-16.6666666666667,-16.6666666666667,94.4444444444444,66.6666666666667,-16.6666666666667,94.4444444444444,-72.2222222222222
-6.25000000000001,-37.5,-37.5,-68.75,-68.75,56.25,-37.5,87.5
25,-6.25000000000001,-37.5,-6.25000000000001,25,87.5,-37.5,-100
176.315789474048,18.4210526317348,18.4210526317348,97.3684210528913,-21.0526315788435,136.84210526347,-21.0526315788435,-60.5263157894217
108.333333333333,233.333333333333,25,108.333333333333,-16.6666666666667,66.6666666666667,-58.3333333333333,-100
-21.0526315788435,18.4210526317348,-21.0526315788435,18.4210526317348,-60.5263157894217,57.894736842313,136.84210526347,-21.0526315788435
12.4999999998594,12.4999999998594,12.4999999998594,12.4999999998594,-25.0000000000937,49.9999999998125,12.4999999998594,-25.0000000000937
2.2727272728435,-31.8181818181043,70.4545454547392,138.636363636635,2.2727272728435,-65.9090909090522,36.3636363637913,36.3636363637913
