"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-1.3893333333,-1.3893333333,-1.3893333333,-1.3893333333,-1.3893333333,-1.3893333333,-1.3893333333,-1.3893333333,-2.09270565547784,-2.09270565547784,-2.09270565547784,-2.09270565547784,-2.09270565547784,-2.09270565547784,-2.09270565547784,-2.09270565547784
-1.384,-1.384,-1.384,-1.384,-1.384,-1.384,-1.384,-1.384,-2.08483972041456,-2.08483972041456,-2.08483972041456,-2.08483972041456,-2.08483972041456,-2.08483972041456,-2.08483972041456,-2.08483972041456
-1.3273333333,-1.3273333333,-1.3273333333,-1.3273333333,-1.3273333333,-1.3273333333,-1.3273333333,-1.3273333333,-2.00118603687872,-2.00118603687872,-2.00118603687872,-2.00118603687872,-2.00118603687872,-2.00118603687872,-2.00118603687872,-2.00118603687872
-1.37533333330001,-1.37533333330001,-1.37533333330001,-1.37533333330001,-1.37533333330001,-1.37533333330001,-1.37533333330001,-1.37533333330001,-2.07205487977566,-2.07205487977566,-2.07205487977566,-2.07205487977566,-2.07205487977566,-2.07205487977566,-2.07205487977566,-2.07205487977566
-1.374,-1.374,-1.374,-1.374,-1.374,-1.374,-1.374,-1.374,-2.07008768493687,-2.07008768493687,-2.07008768493687,-2.07008768493687,-2.07008768493687,-2.07008768493687,-2.07008768493687,-2.07008768493687
-1.378,-1.378,-1.378,-1.378,-1.378,-1.378,-1.378,-1.378,-2.07598903251077,-2.07598903251077,-2.07598903251077,-2.07598903251077,-2.07598903251077,-2.07598903251077,-2.07598903251077,-2.07598903251077
-1.3226666667,-1.3226666667,-1.3226666667,-1.3226666667,-1.3226666667,-1.3226666667,-1.3226666667,-1.3226666667,-1.99429053923144,-1.99429053923144,-1.99429053923144,-1.99429053923144,-1.99429053923144,-1.99429053923144,-1.99429053923144,-1.99429053923144
-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.28933333329999,-1.94500874947298,-1.94500874947298,-1.94500874947298,-1.94500874947298,-1.94500874947298,-1.94500874947298,-1.94500874947298,-1.94500874947298
-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.18066666670001,-1.78400539941082,-1.78400539941082,-1.78400539941082,-1.78400539941082,-1.78400539941082,-1.78400539941082,-1.78400539941082,-1.78400539941082
-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.14400000000001,-1.72955974842768,-1.72955974842768,-1.72955974842768,-1.72955974842768,-1.72955974842768,-1.72955974842768,-1.72955974842768,-1.72955974842768
-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.66712051072585,-1.66712051072585,-1.66712051072585,-1.66712051072585,-1.66712051072585,-1.66712051072585,-1.66712051072585,-1.66712051072585
-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.05800000000001,-1.60162281631295,-1.60162281631295,-1.60162281631295,-1.60162281631295,-1.60162281631295,-1.60162281631295,-1.60162281631295,-1.60162281631295
-0.951333333299999,-0.951333333299999,-0.951333333299999,-0.951333333299999,-0.951333333299999,-0.951333333299999,-0.951333333299999,-0.951333333299999,-1.44247778660095,-1.44247778660095,-1.44247778660095,-1.44247778660095,-1.44247778660095,-1.44247778660095,-1.44247778660095,-1.44247778660095
-0.849333333299995,-0.849333333299995,-0.849333333299995,-0.849333333299995,-0.849333333299995,-0.849333333299995,-0.849333333299995,-0.849333333299995,-1.28981310866284,-1.28981310866284,-1.28981310866284,-1.28981310866284,-1.28981310866284,-1.28981310866284,-1.28981310866284,-1.28981310866284
-0.694666666700002,-0.694666666700002,-0.694666666700002,-0.694666666700002,-0.694666666700002,-0.694666666700002,-0.694666666700002,-0.694666666700002,-1.05741714197954,-1.05741714197954,-1.05741714197954,-1.05741714197954,-1.05741714197954,-1.05741714197954,-1.05741714197954,-1.05741714197954
