"V4","V5","V6","V7","V8","V9","V10","V11"
-5.032,-5.032,-5.032,-5.032,-5.032,-5.032,-5.032,-5.032
-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03
-5.0553333333,-5.0553333333,-5.0553333333,-5.0553333333,-5.0553333333,-5.0553333333,-5.0553333333,-5.0553333333
-5.01466666669999,-5.01466666669999,-5.01466666669999,-5.01466666669999,-5.01466666669999,-5.01466666669999,-5.01466666669999,-5.01466666669999
-4.9793333333,-4.9793333333,-4.9793333333,-4.9793333333,-4.9793333333,-4.9793333333,-4.9793333333,-4.9793333333
-4.9453333333,-4.9453333333,-4.9453333333,-4.9453333333,-4.9453333333,-4.9453333333,-4.9453333333,-4.9453333333
-4.896,-4.896,-4.896,-4.896,-4.896,-4.896,-4.896,-4.896
-4.836,-4.836,-4.836,-4.836,-4.836,-4.836,-4.836,-4.836
-4.8093333333,-4.8093333333,-4.8093333333,-4.8093333333,-4.8093333333,-4.8093333333,-4.8093333333,-4.8093333333
-4.79666666670001,-4.79666666670001,-4.79666666670001,-4.79666666670001,-4.79666666670001,-4.79666666670001,-4.79666666670001,-4.79666666670001
-4.7993333333,-4.7993333333,-4.7993333333,-4.7993333333,-4.7993333333,-4.7993333333,-4.7993333333,-4.7993333333
-4.78400000000001,-4.78400000000001,-4.78400000000001,-4.78400000000001,-4.78400000000001,-4.78400000000001,-4.78400000000001,-4.78400000000001
-4.7613333333,-4.7613333333,-4.7613333333,-4.7613333333,-4.7613333333,-4.7613333333,-4.7613333333,-4.7613333333
-4.7393333333,-4.7393333333,-4.7393333333,-4.7393333333,-4.7393333333,-4.7393333333,-4.7393333333,-4.7393333333
-4.65000000000001,-4.65000000000001,-4.65000000000001,-4.65000000000001,-4.65000000000001,-4.65000000000001,-4.65000000000001,-4.65000000000001
-4.61199999999999,-4.61199999999999,-4.61199999999999,-4.61199999999999,-4.61199999999999,-4.61199999999999,-4.61199999999999,-4.61199999999999
-4.5113333333,-4.5113333333,-4.5113333333,-4.5113333333,-4.5113333333,-4.5113333333,-4.5113333333,-4.5113333333
-4.48533333330001,-4.48533333330001,-4.48533333330001,-4.48533333330001,-4.48533333330001,-4.48533333330001,-4.48533333330001,-4.48533333330001
-4.4833333333,-4.4833333333,-4.4833333333,-4.4833333333,-4.4833333333,-4.4833333333,-4.4833333333,-4.4833333333
