"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-2.3453333333,-2.3453333333,-2.3453333333,-2.3453333333,-2.3453333333,-2.3453333333,-2.3453333333,-2.3453333333,-3.48254766472485,-3.48254766472485,-3.48254766472485,-3.48254766472485,-3.48254766472485,-3.48254766472485,-3.48254766472485,-3.48254766472485
-2.31,-2.31,-2.31,-2.31,-2.31,-2.31,-2.31,-2.31,-3.43188233546279,-3.43188233546279,-3.43188233546279,-3.43188233546279,-3.43188233546279,-3.43188233546279,-3.43188233546279,-3.43188233546279
-2.3593333333,-2.3593333333,-2.3593333333,-2.3593333333,-2.3593333333,-2.3593333333,-2.3593333333,-2.3593333333,-3.50260790383095,-3.50260790383095,-3.50260790383095,-3.50260790383095,-3.50260790383095,-3.50260790383095,-3.50260790383095,-3.50260790383095
-2.40533333330001,-2.40533333330001,-2.40533333330001,-2.40533333330001,-2.40533333330001,-2.40533333330001,-2.40533333330001,-2.40533333330001,-3.56846144711773,-3.56846144711773,-3.56846144711773,-3.56846144711773,-3.56846144711773,-3.56846144711773,-3.56846144711773,-3.56846144711773
-2.45333333329999,-2.45333333329999,-2.45333333329999,-2.45333333329999,-2.45333333329999,-2.45333333329999,-2.45333333329999,-2.45333333329999,-3.63708242730956,-3.63708242730956,-3.63708242730956,-3.63708242730956,-3.63708242730956,-3.63708242730956,-3.63708242730956,-3.63708242730956
-2.5306666667,-2.5306666667,-2.5306666667,-2.5306666667,-2.5306666667,-2.5306666667,-2.5306666667,-2.5306666667,-3.74743326493457,-3.74743326493457,-3.74743326493457,-3.74743326493457,-3.74743326493457,-3.74743326493457,-3.74743326493457,-3.74743326493457
-2.6173333333,-2.6173333333,-2.6173333333,-2.6173333333,-2.6173333333,-2.6173333333,-2.6173333333,-2.6173333333,-3.87080235832225,-3.87080235832225,-3.87080235832225,-3.87080235832225,-3.87080235832225,-3.87080235832225,-3.87080235832225,-3.87080235832225
-2.7373333333,-2.7373333333,-2.7373333333,-2.7373333333,-2.7373333333,-2.7373333333,-2.7373333333,-2.7373333333,-4.04109993499599,-4.04109993499599,-4.04109993499599,-4.04109993499599,-4.04109993499599,-4.04109993499599,-4.04109993499599,-4.04109993499599
-2.866,-2.866,-2.866,-2.866,-2.866,-2.866,-2.866,-2.866,-4.2230277311172,-4.2230277311172,-4.2230277311172,-4.2230277311172,-4.2230277311172,-4.2230277311172,-4.2230277311172,-4.2230277311172
-2.932,-2.932,-2.932,-2.932,-2.932,-2.932,-2.932,-2.932,-4.31608078666903,-4.31608078666903,-4.31608078666903,-4.31608078666903,-4.31608078666903,-4.31608078666903,-4.31608078666903,-4.31608078666903
-3.0446666667,-3.0446666667,-3.0446666667,-3.0446666667,-3.0446666667,-3.0446666667,-3.0446666667,-3.0446666667,-4.47451184030858,-4.47451184030858,-4.47451184030858,-4.47451184030858,-4.47451184030858,-4.47451184030858,-4.47451184030858,-4.47451184030858
-3.152,-3.152,-3.152,-3.152,-3.152,-3.152,-3.152,-3.152,-4.62495598074892,-4.62495598074892,-4.62495598074892,-4.62495598074892,-4.62495598074892,-4.62495598074892,-4.62495598074892,-4.62495598074892
-3.3093333333,-3.3093333333,-3.3093333333,-3.3093333333,-3.3093333333,-3.3093333333,-3.3093333333,-3.3093333333,-4.84462835723027,-4.84462835723027,-4.84462835723027,-4.84462835723027,-4.84462835723027,-4.84462835723027,-4.84462835723027,-4.84462835723027
-3.5166666667,-3.5166666667,-3.5166666667,-3.5166666667,-3.5166666667,-3.5166666667,-3.5166666667,-3.5166666667,-5.1325711506178,-5.1325711506178,-5.1325711506178,-5.1325711506178,-5.1325711506178,-5.1325711506178,-5.1325711506178,-5.1325711506178
-3.5913333333,-3.5913333333,-3.5913333333,-3.5913333333,-3.5913333333,-3.5913333333,-3.5913333333,-3.5913333333,-5.23584126269851,-5.23584126269851,-5.23584126269851,-5.23584126269851,-5.23584126269851,-5.23584126269851,-5.23584126269851,-5.23584126269851
-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-5.3719609841316,-5.3719609841316,-5.3719609841316,-5.3719609841316,-5.3719609841316,-5.3719609841316,-5.3719609841316,-5.3719609841316
-3.68066666670001,-3.68066666670001,-3.68066666670001,-3.68066666670001,-3.68066666670001,-3.68066666670001,-3.68066666670001,-3.68066666670001,-5.35910154244992,-5.35910154244992,-5.35910154244992,-5.35910154244992,-5.35910154244992,-5.35910154244992,-5.35910154244992,-5.35910154244992
-3.60599999999999,-3.60599999999999,-3.60599999999999,-3.60599999999999,-3.60599999999999,-3.60599999999999,-3.60599999999999,-3.60599999999999,-5.25610004955834,-5.25610004955834,-5.25610004955834,-5.25610004955834,-5.25610004955834,-5.25610004955834,-5.25610004955834,-5.25610004955834
-3.49066666669999,-3.49066666669999,-3.49066666669999,-3.49066666669999,-3.49066666669999,-3.49066666669999,-3.49066666669999,-3.49066666669999,-5.09655816855576,-5.09655816855576,-5.09655816855576,-5.09655816855576,-5.09655816855576,-5.09655816855576,-5.09655816855576,-5.09655816855576
